customer_id,company_name,industry,company_size_band,country,signup_date,acquisition_channel,assigned_csm
CUST02221,"Ramos, Davidson and Smith",Software,SMB,Netherlands,2025-08-01,Paid,
CUST02222,Fuller LLC,Retail,SMB,India,2025-03-10,Organic,
CUST02223,"Miller, Moore and Black",Logistics,Mid-Market,United States,2023-08-06,Paid,
CUST02224,"Hines, Bradford and Jennings",Financial Services,Enterprise,France,2025-03-08,Outbound Sales,Gina Moore
CUST02225,Hayes-Russo,Manufacturing,Mid-Market,United States,2024-11-09,Referral,Gina Moore
CUST02226,Green Ltd,Manufacturing,Mid-Market,Singapore,2024-12-02,Paid,
CUST02227,"Serrano, Marsh and Gonzalez",Construction,Mid-Market,United States,2024-09-30,Referral,
CUST02228,Richardson-Long,Logistics,SMB,United States,2025-10-12,Referral,
CUST02229,Duffy-Wilkerson,Media,Mid-Market,France,2024-06-14,Outbound Sales,Abigail Shaffer
CUST02230,Smith Inc,Financial Services,Mid-Market,United Kingdom,2024-10-20,Outbound Sales,
CUST02231,"Holland, Sims and Meadows",Healthcare,SMB,Australia,2024-11-06,Paid,
CUST02232,Gonzalez-Haynes,Retail,SMB,France,2024-05-03,Referral,
CUST02233,Williams PLC,Manufacturing,SMB,United States,2025-09-08,Outbound Sales,
CUST02234,Burke-Hernandez,Media,SMB,United States,2024-06-06,Paid,
CUST02235,Jackson-Bradley,Manufacturing,Mid-Market,Germany,2025-11-03,Referral,
CUST02236,Higgins Group,Software,Mid-Market,Australia,2025-11-19,Referral,Connie Lawrence
CUST02237,Wilcox-Snyder,Healthcare,Mid-Market,Netherlands,2025-08-17,Referral,
CUST02238,Reeves and Sons,Hospitality,Enterprise,United States,2025-06-05,Organic,Allison Hill
CUST02239,Roberts-Snyder,Retail,Mid-Market,United States,2024-06-04,Referral,Ryan Munoz
CUST02240,Reynolds and Sons,Logistics,SMB,Singapore,2024-10-02,Paid,
CUST02241,"Lewis, Holloway and Acosta",Financial Services,SMB,United Kingdom,2025-04-28,Outbound Sales,
CUST02242,Barnes Group,Hospitality,Enterprise,India,2024-06-28,Organic,Cristian Santos
CUST02243,Johnson LLC,Hospitality,SMB,Germany,2025-06-01,Organic,
CUST02244,Williamson and Sons,Software,SMB,United Kingdom,2025-06-05,Paid,
CUST02245,Aguilar-Holland,Logistics,SMB,United Kingdom,2025-07-31,Outbound Sales,
CUST02246,Smith and Sons,Retail,SMB,Germany,2025-11-02,Organic,
CUST02247,Mccann-Sanders,Retail,Mid-Market,Australia,2024-01-27,Referral,Gabrielle Davis
CUST02248,Reeves Ltd,Retail,SMB,Canada,2025-09-29,Paid,
CUST02249,Fitzgerald-Scott,Healthcare,SMB,Netherlands,2024-04-22,Paid,
CUST02250,Hawkins Inc,Hospitality,Mid-Market,Canada,2024-10-23,Paid,
CUST02251,Galvan-Ruiz,Healthcare,Mid-Market,Germany,2025-10-10,Outbound Sales,Monica Herrera
CUST02252,Barajas-Crosby,Retail,Enterprise,United States,2024-11-14,Outbound Sales,Daniel Wagner
CUST02253,"Mckinney, Pacheco and Smith",Software,SMB,United States,2025-05-02,Paid,
CUST02254,"Harvey, Turner and Foster",Financial Services,Enterprise,Germany,2024-06-01,Outbound Sales,Cristian Santos
CUST02255,Anderson-Mcclain,Financial Services,SMB,United States,2025-03-31,Organic,
CUST02256,Carpenter LLC,Manufacturing,SMB,United States,2025-04-27,Outbound Sales,
CUST02257,Gordon LLC,Media,SMB,United States,2025-11-14,Organic,
CUST02258,Anderson-Stewart,Media,SMB,France,2024-10-16,Paid,
CUST02259,"Hamilton, Green and Edwards",Logistics,Mid-Market,United States,2025-03-25,Referral,Gabrielle Davis
CUST02260,Porter LLC,Software,SMB,United Kingdom,2024-02-29,Referral,
CUST02261,"Ward, Jordan and Orr",Hospitality,SMB,United States,2025-03-21,Organic,Noah Rhodes
CUST02262,Austin-Juarez,Healthcare,SMB,France,2024-03-14,Referral,
CUST02263,Black-Graham,Software,SMB,Canada,2025-01-21,Outbound Sales,
CUST02264,Stewart Group,Construction,Mid-Market,Australia,2025-01-14,Paid,
CUST02265,Peters Ltd,Hospitality,Mid-Market,Australia,2024-07-02,Organic,
CUST02266,"Yates, Brown and Hernandez",Hospitality,SMB,United Kingdom,2024-02-02,Outbound Sales,Cristian Santos
CUST02267,White Group,Financial Services,Mid-Market,United States,2025-10-05,Referral,Allison Hill
CUST02268,Martin-Mcdonald,Construction,Mid-Market,United States,2024-05-01,Outbound Sales,Angie Henderson
CUST02269,Carney Group,Manufacturing,SMB,United States,2024-11-19,Outbound Sales,
CUST02270,Alexander Ltd,Construction,Enterprise,France,2024-03-18,Organic,
CUST02271,"Washington, Vasquez and Singleton",Media,SMB,United States,2024-08-14,Referral,
CUST02272,Martinez Inc,Retail,SMB,United States,2025-10-23,Outbound Sales,
CUST02273,Oneill and Sons,Healthcare,Mid-Market,United Kingdom,2025-07-28,Paid,Gabrielle Davis
CUST02274,Brady LLC,Retail,Mid-Market,United Kingdom,2025-11-21,Paid,
CUST02275,"Macdonald, Willis and Silva",Financial Services,Enterprise,United States,2025-08-19,Paid,
CUST02276,Fox PLC,Software,SMB,India,2025-01-23,Organic,
CUST02277,Butler Inc,Education,SMB,India,2025-04-27,Referral,
CUST02278,Tate Ltd,Media,SMB,United States,2025-08-29,Outbound Sales,
CUST02279,Clay Inc,Software,SMB,United States,2025-05-27,Referral,
CUST02280,Maldonado-Becker,Hospitality,SMB,India,2025-06-17,Paid,
CUST02281,Brooks-Hickman,Retail,SMB,United Kingdom,2025-10-02,Paid,
CUST02282,Hood and Sons,Software,Mid-Market,United States,2025-04-12,Paid,Gina Moore
CUST02283,Miller Ltd,Construction,SMB,United Kingdom,2023-11-20,Organic,
CUST02284,"Castillo, Fuller and Adams",Hospitality,SMB,France,2024-11-13,Outbound Sales,
CUST02285,"Smith, Booker and Douglas",Education,Mid-Market,United States,2025-11-02,Paid,
CUST02286,Nguyen-Dennis,Construction,SMB,United States,2025-06-08,Organic,
CUST02287,"Meadows, Robles and Anderson",Hospitality,SMB,Australia,2025-11-20,Paid,
CUST02288,Solis LLC,Hospitality,SMB,Canada,2025-10-27,Outbound Sales,
CUST02289,Yates-Manning,Financial Services,SMB,Canada,2024-06-23,Paid,
CUST02290,"Crane, James and Ross",Media,Mid-Market,Netherlands,2024-12-14,Organic,
CUST02291,Allen Group,Unknown,SMB,Australia,2023-07-19,Paid,
CUST02292,Smith and Sons,Manufacturing,SMB,United Kingdom,2024-09-14,Outbound Sales,
CUST02293,Price Group,Hospitality,SMB,United States,2025-05-11,Paid,
CUST02294,Holland-Best,Media,SMB,United States,2025-06-16,Organic,
CUST02295,Martinez Group,Media,SMB,United States,2025-11-30,Paid,
CUST02296,Fitzgerald-Dorsey,Logistics,SMB,Australia,2025-07-09,Paid,
CUST02297,"Munoz, Howard and Davis",Healthcare,Mid-Market,United Kingdom,2025-03-27,Referral,Angie Henderson
CUST02298,Hunt-Burns,Logistics,SMB,United States,2024-12-03,Outbound Sales,
CUST02299,Alvarez-Hart,Hospitality,Enterprise,United States,2024-12-15,Outbound Sales,Noah Rhodes
CUST02300,Davis-Henderson,Software,SMB,United States,2024-12-02,Organic,
CUST02301,Austin-Hamilton,Financial Services,SMB,Netherlands,2025-06-10,Paid,
CUST02302,Davis-Palmer,Media,Mid-Market,Netherlands,2024-04-08,Paid,Noah Rhodes
CUST02303,Rhodes-Holland,Software,SMB,Australia,2025-09-18,Paid,
CUST02304,"Moore, Simpson and Soto",Education,Mid-Market,United Kingdom,2024-03-13,Referral,
CUST02305,"Miller, Mcdonald and Miller",Logistics,Mid-Market,United States,2024-06-14,Organic,
CUST02306,Evans-Joyce,Media,Mid-Market,United States,2025-09-09,Referral,
CUST02307,"Leach, Skinner and Mills",Education,Enterprise,United States,2025-10-12,Organic,Daniel Wagner
CUST02308,Carroll-Arnold,Software,Enterprise,Netherlands,2025-02-20,Referral,Noah Rhodes
CUST02309,Palmer PLC,Software,Mid-Market,United States,2025-08-25,Paid,
CUST02310,Gutierrez-Marshall,Construction,SMB,Canada,2025-11-03,Paid,
CUST02311,"Carroll, King and Scott",Media,SMB,India,2025-08-26,Referral,
CUST02312,Mack Inc,Construction,Mid-Market,Netherlands,2025-09-01,Organic,
CUST02313,Yang Group,Logistics,SMB,United States,2025-09-26,Paid,
CUST02314,Hartman Group,Healthcare,SMB,United States,2025-02-12,Organic,
CUST02315,Miller Ltd,Construction,SMB,United Kingdom,2023-12-18,Organic,
CUST02316,Edwards-Ramsey,Manufacturing,SMB,Germany,2025-10-21,Referral,
CUST02317,"Cole, Morton and Peterson",Software,SMB,United States,2025-10-09,Referral,
CUST02318,Clark Inc,Education,Mid-Market,United Kingdom,2023-09-16,Outbound Sales,
CUST02319,"Hendrix, Green and Nunez",Software,SMB,Netherlands,2024-10-10,Organic,
CUST02320,Ferguson-Smith,Education,Mid-Market,Canada,2024-02-27,Organic,
CUST02321,Smith Ltd,Hospitality,SMB,Singapore,2025-11-06,Outbound Sales,
CUST02322,Stevens-Sullivan,Hospitality,Mid-Market,United Kingdom,2024-04-17,Organic,Ryan Munoz
CUST02323,"Church, Guzman and Tucker",Hospitality,Enterprise,United States,2024-06-03,Outbound Sales,Daniel Wagner
CUST02324,"Li, Jensen and Vazquez",Software,Mid-Market,United States,2023-08-28,Outbound Sales,Noah Rhodes
CUST02325,"Leonard, Ballard and Miller",Software,Mid-Market,United States,2023-11-04,Organic,Cristian Santos
CUST02326,Smith Inc,Construction,SMB,India,2025-02-05,Paid,
CUST02327,Horton and Sons,Construction,Enterprise,France,2025-07-03,Outbound Sales,Connie Lawrence
CUST02328,Clark Ltd,Software,SMB,Australia,2025-05-09,Paid,
CUST02329,Santos Group,Software,Enterprise,Singapore,2024-12-30,Referral,Gabrielle Davis
CUST02330,"Garrison, Ryan and Miller",Retail,SMB,United Kingdom,2024-12-05,Organic,
CUST02331,Hernandez-Henderson,Education,SMB,Australia,2023-11-23,Organic,
CUST02332,Martin and Sons,Retail,Mid-Market,France,2025-11-30,Paid,Angie Henderson
CUST02333,"Park, Maynard and Ruiz",Healthcare,Enterprise,Ireland,2025-05-13,Outbound Sales,
CUST02334,Richards-Harris,Healthcare,SMB,Australia,2025-09-07,Referral,Allison Hill
CUST02335,"Gallegos, Myers and Cook",Retail,SMB,United States,2024-07-03,Outbound Sales,
CUST02336,Mccoy Ltd,Financial Services,SMB,United States,2025-05-05,Paid,
CUST02337,Petty-Allison,Retail,SMB,United States,2025-02-17,Organic,
CUST02338,"Lane, Simon and Duarte",Construction,SMB,United States,2025-07-11,Paid,
CUST02339,Freeman Group,Hospitality,SMB,Australia,2025-08-04,Outbound Sales,
CUST02340,"Garza, Carr and Gregory",Software,SMB,United Kingdom,2025-10-26,Outbound Sales,
CUST02341,Hall-Brown,Retail,SMB,Canada,2024-01-20,Paid,
CUST02342,Henderson LLC,Manufacturing,Mid-Market,France,2025-11-29,Paid,
CUST02343,"Brown, Orozco and Butler",Construction,Enterprise,United States,2025-06-18,Paid,Monica Herrera
CUST02344,Wilson-Dean,Healthcare,SMB,United States,2025-06-21,Organic,
CUST02345,"Reed, Terry and Smith",Retail,SMB,Netherlands,2025-02-11,Referral,
CUST02346,Barber-Harrison,Healthcare,SMB,United States,2025-07-20,Organic,
CUST02347,Hall-Robinson,Manufacturing,Mid-Market,United States,2024-09-14,Paid,Gabrielle Davis
CUST02348,"Morgan, Guzman and Kirby",Hospitality,Mid-Market,Australia,2025-05-22,Referral,Gina Moore
CUST02349,"Mcdonald, Ware and Sharp",Construction,SMB,United Kingdom,2024-09-15,Outbound Sales,
CUST02350,Moyer-Whitaker,Software,SMB,United States,2023-09-12,Organic,
CUST02351,"Delgado, Ward and Kennedy",Education,SMB,Singapore,2025-07-15,Organic,
CUST02352,Howell LLC,Media,SMB,Singapore,2025-09-10,Outbound Sales,
CUST02353,"Curry, Estrada and Anderson",Manufacturing,Mid-Market,United States,2025-04-01,Organic,Ryan Munoz
CUST02354,Moore Group,Healthcare,Mid-Market,United States,2023-10-06,Organic,Jamie Arnold
CUST02355,Leon Group,Retail,SMB,United States,2024-07-10,Organic,
CUST02356,Young-Hawkins,Healthcare,SMB,United States,2025-03-19,Outbound Sales,
CUST02357,Howard LLC,Media,SMB,Canada,2025-07-03,Referral,
CUST02358,Rhodes-Thompson,Financial Services,Enterprise,Netherlands,2025-04-10,Paid,Monica Herrera
CUST02359,"Johnson, Brown and Jordan",Logistics,Mid-Market,United States,2025-11-27,Organic,
CUST02360,"Perez, Hoffman and Tucker",Financial Services,Enterprise,United States,2025-01-30,Organic,Connie Lawrence
CUST02361,Glover-Hammond,Financial Services,SMB,United Kingdom,2024-11-11,Outbound Sales,
CUST02362,"Adams, Hernandez and Vaughn",Software,SMB,India,2023-10-05,Organic,
CUST02363,"Munoz, Garcia and Williams",Healthcare,Enterprise,France,2024-05-20,Organic,Abigail Shaffer
CUST02364,Lloyd-Estes,Logistics,SMB,Canada,2024-06-20,Outbound Sales,
CUST02365,Villegas PLC,Retail,Enterprise,Germany,2024-12-31,Outbound Sales,
CUST02366,"Casey, Meza and Colon",Logistics,SMB,United States,2025-10-30,Organic,
CUST02367,Romero and Sons,Media,SMB,Singapore,2025-08-04,Outbound Sales,
CUST02368,"Wilson, Harris and Ward",Healthcare,SMB,Australia,2025-08-08,Organic,
CUST02369,"Carter, Alexander and Hunter",Software,SMB,Australia,2025-10-05,Referral,
CUST02370,"Harrell, Moore and Cox",Manufacturing,SMB,Netherlands,2025-08-27,Paid,
CUST02371,Martinez and Sons,Software,SMB,Netherlands,2025-10-02,Outbound Sales,
CUST02372,Montes-Hammond,Financial Services,SMB,Canada,2024-10-28,Outbound Sales,
CUST02373,Sanchez Group,Unknown,Enterprise,United States,2025-08-25,Outbound Sales,
CUST02374,Mitchell-Jackson,Logistics,SMB,United States,2023-07-03,Referral,
CUST02375,Watson-Fischer,Construction,Enterprise,United Kingdom,2024-10-07,Referral,
CUST02376,Soto-Sanchez,Media,Enterprise,Singapore,2024-12-24,Referral,
CUST02377,"Fisher, Perez and Pham",Hospitality,SMB,United States,2024-04-20,Organic,
CUST02378,Hardin-Villanueva,Construction,SMB,United States,2024-09-06,Referral,
CUST02379,"Norton, Cox and Johnson",Healthcare,Mid-Market,United States,2024-02-17,Paid,Noah Rhodes
CUST02380,Carrillo Ltd,Healthcare,SMB,United States,2025-10-10,Referral,
CUST02381,"Acevedo, Miller and Edwards",Manufacturing,SMB,Ireland,2025-06-13,Paid,
CUST02382,Hamilton Group,Education,Mid-Market,India,2025-01-31,Paid,Daniel Wagner
CUST02383,Keller Ltd,Hospitality,Enterprise,Australia,2024-05-31,Outbound Sales,
CUST02384,Orr Inc,Logistics,Enterprise,Netherlands,2025-11-29,Organic,
CUST02385,"Whitney, Lloyd and Liu",Software,Mid-Market,United States,2024-01-07,Outbound Sales,Connie Lawrence
CUST02386,Barnes-Blackwell,Education,Enterprise,United States,2023-07-04,Paid,Noah Rhodes
CUST02387,"Spencer, Torres and Newton",Financial Services,Mid-Market,Canada,2023-11-30,Organic,Gabrielle Davis
CUST02388,Smith-Ramirez,Manufacturing,SMB,India,2024-12-15,Organic,
CUST02389,"Bishop, Thomas and Powell",Hospitality,SMB,United States,2024-07-10,Outbound Sales,
CUST02390,"Harris, Stephens and Kramer",Retail,Mid-Market,United States,2024-08-12,Paid,
CUST02391,"Ramos, Reed and Cain",Manufacturing,Enterprise,United States,2023-09-29,Referral,
CUST02392,"Sullivan, Gonzalez and Turner",Retail,Mid-Market,Germany,2025-11-08,Paid,
CUST02393,Medina Group,Financial Services,Enterprise,Singapore,2024-09-17,Organic,Cristian Santos
CUST02394,"Higgins, Hobbs and Meyer",Software,SMB,Netherlands,2024-01-09,Organic,
CUST02395,"Campbell, Davis and Arnold",Construction,SMB,United States,2024-11-22,Referral,
CUST02396,"Peterson, Reid and Johnson",Education,Enterprise,United Kingdom,2025-10-20,Paid,Daniel Wagner
CUST02397,"Vargas, Allen and Schroeder",Financial Services,SMB,United States,2025-03-10,Organic,
CUST02398,"Henderson, Wagner and Dennis",Hospitality,Mid-Market,United States,2024-04-27,Outbound Sales,
CUST02399,Green-Romero,Construction,SMB,United States,2025-11-11,Organic,
CUST02400,Williams Ltd,Logistics,SMB,Netherlands,2024-09-14,Outbound Sales,
CUST02401,West PLC,Software,Mid-Market,United States,2024-07-13,Outbound Sales,
CUST02402,"Smith, Morgan and Young",Retail,Enterprise,United Kingdom,2025-09-26,Paid,
CUST02403,"Zhang, Cunningham and Kline",Logistics,Enterprise,United States,2025-10-04,Outbound Sales,Allison Hill
CUST02404,"Wade, Richard and Hall",Retail,Mid-Market,United States,2025-09-09,Organic,Noah Rhodes
CUST02405,Mitchell-Glover,Education,SMB,Australia,2025-09-18,Outbound Sales,
CUST02406,"Armstrong, Taylor and Gray",Construction,SMB,India,2025-04-01,Paid,
CUST02407,"Wright, Murphy and Aguilar",Construction,SMB,United States,2025-07-27,Paid,
CUST02408,Gibson-Thomas,Logistics,SMB,United States,2025-09-16,Referral,
CUST02409,Poole-Miller,Construction,Mid-Market,United Kingdom,2025-09-13,Paid,
CUST02410,Coleman and Sons,Software,SMB,United Kingdom,2025-11-22,Outbound Sales,
CUST02411,Lewis-Miller,Manufacturing,SMB,United States,2025-05-25,Outbound Sales,
CUST02412,"Fox, Chapman and Stone",Construction,SMB,Singapore,2025-01-01,Organic,
CUST02413,Wiggins-Silva,Construction,Enterprise,India,2025-04-10,Referral,
CUST02414,"Henderson, Alexander and Galvan",Financial Services,SMB,United States,2025-11-19,Outbound Sales,
CUST02415,Dennis-Butler,Logistics,SMB,United Kingdom,2024-03-24,Outbound Sales,
CUST02416,Thomas and Sons,Software,Enterprise,United States,2025-03-21,Organic,Allison Hill
CUST02417,Dawson-Anderson,Hospitality,Mid-Market,Australia,2023-10-05,Organic,Monica Herrera
CUST02418,"Palmer, Rice and Benson",Hospitality,SMB,Australia,2025-04-02,Referral,
CUST02419,Kennedy-Francis,Education,SMB,United States,2024-03-07,Outbound Sales,
CUST02420,"Wood, Crane and Guzman",Software,SMB,United States,2025-09-28,Referral,
CUST02421,Rodriguez-Wood,Healthcare,SMB,United States,2025-11-20,Outbound Sales,
CUST02422,Williams-Hernandez,Hospitality,Mid-Market,India,2024-09-05,Paid,Allison Hill
CUST02423,Torres-Brooks,Manufacturing,SMB,India,2024-08-07,Outbound Sales,
CUST02424,Tucker-Moody,Retail,SMB,Canada,2025-08-21,Outbound Sales,
CUST02425,Bowers Group,Logistics,SMB,United Kingdom,2025-04-21,Outbound Sales,
CUST02426,Zuniga LLC,Construction,Enterprise,United States,2025-11-25,Referral,Ryan Munoz
CUST02427,Lewis-Fuentes,Media,Mid-Market,United States,2024-08-14,Organic,Connie Lawrence
CUST02428,Smith-Kelley,Software,SMB,India,2025-04-29,Organic,
CUST02429,Harrell Group,Manufacturing,Mid-Market,Ireland,2025-06-06,Organic,
CUST02430,Berry-Knight,Manufacturing,Mid-Market,United States,2023-06-07,Organic,Daniel Wagner
CUST02431,Harrington-Alvarez,Financial Services,SMB,Canada,2024-03-08,Referral,
CUST02432,"Bass, Anderson and Taylor",Unknown,SMB,United States,2023-11-30,Paid,
CUST02433,"Murray, Cole and Cole",Financial Services,SMB,Australia,2025-03-20,Organic,
CUST02434,"Nguyen, Marsh and Beck",Healthcare,Mid-Market,Netherlands,2025-07-25,Referral,Cristian Santos
CUST02435,Hughes-Mccullough,Financial Services,SMB,Netherlands,2023-09-02,Outbound Sales,
CUST02436,Weaver-Rubio,Healthcare,Mid-Market,United States,2025-04-27,Paid,Daniel Wagner
CUST02437,Fitzgerald-Brewer,Financial Services,SMB,Netherlands,2025-03-22,Paid,
CUST02438,Mann PLC,Manufacturing,Mid-Market,Germany,2025-05-03,Paid,Allison Hill
CUST02439,"Hogan, Zimmerman and Hoffman",Retail,Mid-Market,United States,2025-11-02,Referral,Allison Hill
CUST02440,Schneider Inc,Retail,SMB,Singapore,2024-04-10,Organic,
CUST02441,Friedman PLC,Logistics,SMB,India,2024-02-26,Outbound Sales,
CUST02442,"Todd, Bernard and Boyd",Healthcare,SMB,Netherlands,2025-04-12,Paid,
CUST02443,Shaw-Smith,Construction,Mid-Market,Canada,2025-11-26,Outbound Sales,
CUST02444,"Mayer, White and Smith",Retail,SMB,Canada,2025-06-14,Organic,
CUST02445,Sanchez Ltd,Healthcare,SMB,United States,2024-05-22,Paid,
CUST02446,"Wallace, Roman and Lawson",Media,SMB,United States,2023-12-09,Referral,
CUST02447,Chapman-Henry,Media,Mid-Market,Ireland,2024-01-28,Organic,
CUST02448,Morgan and Sons,Software,Enterprise,India,2025-10-11,Paid,
CUST02449,Johnson-Rice,Hospitality,SMB,United States,2025-09-19,Outbound Sales,
CUST02450,Scott-Wilson,Manufacturing,SMB,United States,2024-01-17,Organic,
CUST02451,Weaver LLC,Healthcare,Mid-Market,India,2025-08-07,Paid,
CUST02452,White Inc,Logistics,Mid-Market,United States,2025-03-29,Paid,
CUST02453,Parker Group,Logistics,Enterprise,United Kingdom,2025-07-31,Organic,Monica Herrera
CUST02454,"Jackson, Mendez and Nguyen",Media,SMB,United States,2024-11-03,Referral,
CUST02455,Reeves LLC,Hospitality,Enterprise,United States,2025-10-27,Referral,Connie Lawrence
CUST02456,Garcia-Thomas,Financial Services,SMB,India,2025-04-25,Referral,
CUST02457,Scott-David,Logistics,SMB,Ireland,2024-06-12,Paid,
CUST02458,Williams and Sons,Education,Mid-Market,India,2024-09-01,Organic,Ryan Munoz
CUST02459,"Willis, Vasquez and Goodwin",Construction,SMB,United Kingdom,2025-11-25,Paid,
CUST02460,Avery-Adams,Manufacturing,Enterprise,Canada,2025-04-23,Organic,Gina Moore
CUST02461,Marshall-Russell,Education,Enterprise,Australia,2024-10-18,Referral,
CUST02462,Johnson-Schultz,Healthcare,SMB,Canada,2025-11-10,Organic,
CUST02463,Adams PLC,Hospitality,Mid-Market,Germany,2024-10-23,Paid,
CUST02464,"Garcia, Hines and Pearson",Education,SMB,United Kingdom,2024-05-13,Organic,
CUST02465,Torres Group,Construction,SMB,Ireland,2024-03-12,Referral,
CUST02466,Miller-Fields,Financial Services,Mid-Market,India,2024-01-30,Outbound Sales,Abigail Shaffer
CUST02467,Patton and Sons,Financial Services,Mid-Market,Ireland,2025-10-03,Outbound Sales,Gina Moore
CUST02468,Fernandez-Jackson,Healthcare,SMB,United States,2025-02-16,Outbound Sales,
CUST02469,Medina Group,Retail,Mid-Market,United States,2024-10-15,Referral,
CUST02470,"Hayes, Smith and Marshall",Hospitality,Mid-Market,United States,2025-08-14,Organic,Gabrielle Davis
CUST02471,"Roberts, Stanton and Smith",Education,Mid-Market,Singapore,2024-07-23,Paid,
CUST02472,Nelson-King,Retail,SMB,Singapore,2025-08-05,Organic,
CUST02473,"James, Bell and Chen",Financial Services,Mid-Market,United States,2025-05-15,Organic,
CUST02474,"Pittman, Campbell and Martin",Education,SMB,Singapore,2024-10-27,Organic,
CUST02475,"Hart, Turner and Foster",Unknown,SMB,United Kingdom,2024-11-08,Organic,
CUST02476,Rivas Ltd,Healthcare,Mid-Market,United States,2025-07-03,Paid,
CUST02477,"Lutz, Johns and Clark",Hospitality,SMB,Australia,2025-02-16,Paid,
CUST02478,"Bernard, Flores and Fleming",Financial Services,SMB,India,2025-01-11,Outbound Sales,
CUST02479,Reid-Petty,Unknown,Mid-Market,France,2025-06-02,Outbound Sales,
CUST02480,"Chavez, Sanchez and Bird",Software,SMB,Australia,2024-04-03,Paid,
CUST02481,Clark-Haley,Healthcare,Mid-Market,Canada,2024-12-12,Organic,
CUST02482,Smith-Holt,Manufacturing,SMB,United States,2024-06-16,Outbound Sales,
CUST02483,"Nielsen, Lynch and Smith",Hospitality,Mid-Market,Netherlands,2024-06-12,Outbound Sales,Gina Moore
CUST02484,Chambers Group,Retail,SMB,United States,2025-04-06,Outbound Sales,
CUST02485,"Woodard, Warner and Farmer",Media,Enterprise,United Kingdom,2024-03-26,Paid,Daniel Wagner
CUST02486,"Miller, Mcdowell and Curtis",Software,Mid-Market,United Kingdom,2025-04-20,Organic,
CUST02487,"Johnson, Collier and Powers",Healthcare,Enterprise,United States,2025-10-05,Referral,Cristian Santos
CUST02488,"Martinez, Stanton and Bennett",Financial Services,Enterprise,Canada,2024-10-06,Organic,Connie Lawrence
CUST02489,"Howard, Thompson and Tate",Unknown,Mid-Market,Australia,2025-10-18,Organic,Jamie Arnold
CUST02490,"Terrell, Martinez and Wood",Software,SMB,Canada,2025-11-30,Referral,
CUST02491,Wallace and Sons,Financial Services,Enterprise,India,2023-06-09,Outbound Sales,Ryan Munoz
CUST02492,"Smith, Campbell and Morse",Construction,SMB,United States,2025-01-24,Paid,
CUST02493,Lee-Velasquez,Media,SMB,India,2025-11-26,Outbound Sales,
CUST02494,"Turner, Robbins and Young",Hospitality,SMB,United States,2024-03-07,Referral,
CUST02495,Coffey-Johnson,Financial Services,Mid-Market,Germany,2024-08-31,Paid,
CUST02496,Conway-Mann,Education,SMB,United States,2024-11-12,Organic,
CUST02497,Smith Ltd,Hospitality,Mid-Market,Singapore,2024-06-18,Organic,
CUST02498,Rodriguez-Ramirez,Construction,SMB,United Kingdom,2023-11-02,Organic,
CUST02499,"Snyder, Arnold and Keller",Retail,Mid-Market,United States,2024-10-10,Organic,Abigail Shaffer
CUST02500,"Chambers, Morrison and Thompson",Hospitality,Enterprise,Germany,2025-03-17,Outbound Sales,
CUST02501,"Anderson, Brown and Green",Hospitality,Mid-Market,United States,2024-05-11,Referral,Allison Hill
CUST02502,"Foley, Ibarra and Daniel",Media,Enterprise,Germany,2025-11-09,Organic,
CUST02503,Lee-Gregory,Healthcare,SMB,Ireland,2024-04-04,Paid,
CUST02504,"Byrd, Mendez and Becker",Retail,SMB,United Kingdom,2025-11-24,Paid,
CUST02505,Smith-Simmons,Manufacturing,SMB,Singapore,2025-05-24,Paid,Angie Henderson
CUST02506,"Hahn, Williams and Mcmillan",Logistics,Mid-Market,United States,2023-02-20,Referral,Angie Henderson
CUST02507,Richard-Russell,Construction,SMB,Germany,2023-10-09,Paid,
CUST02508,Frazier Group,Logistics,Mid-Market,Germany,2025-07-06,Organic,Cristian Santos
CUST02509,Ward-Blake,Logistics,SMB,United Kingdom,2025-11-04,Organic,
CUST02510,"Walker, Ramirez and Fisher",Manufacturing,SMB,Australia,2025-06-12,Referral,
CUST02511,Stewart-Myers,Logistics,SMB,United States,2024-08-29,Referral,
CUST02512,Miller-Armstrong,Retail,SMB,Germany,2025-05-17,Outbound Sales,
CUST02513,Mooney and Sons,Logistics,Mid-Market,United States,2025-06-11,Outbound Sales,Connie Lawrence
CUST02514,"Coleman, Jones and Wright",Education,Mid-Market,India,2023-10-23,Referral,Abigail Shaffer
CUST02515,Murphy Inc,Healthcare,Enterprise,Singapore,2024-01-26,Organic,Abigail Shaffer
CUST02516,"Garrett, Johnson and Reynolds",Media,SMB,United States,2025-03-16,Paid,
CUST02517,Watkins Ltd,Healthcare,Mid-Market,France,2025-07-27,Outbound Sales,Jamie Arnold
CUST02518,Pittman-Wright,Software,SMB,United States,2025-07-31,Outbound Sales,
CUST02519,Allen-Peterson,Education,Enterprise,Australia,2024-11-23,Paid,Monica Herrera
CUST02520,Underwood PLC,Retail,SMB,Germany,2025-01-02,Referral,
CUST02521,Harding PLC,Manufacturing,SMB,Canada,2025-01-26,Paid,
CUST02522,"Gonzales, Davis and Griffin",Hospitality,SMB,Australia,2025-10-09,Outbound Sales,
CUST02523,Miller Inc,Retail,SMB,United States,2024-08-01,Organic,
CUST02524,Bennett Ltd,Media,Mid-Market,United States,2024-03-05,Organic,
CUST02525,Patton Inc,Hospitality,Mid-Market,Singapore,2025-11-01,Organic,Allison Hill
