ticket_id,customer_id,created_date,priority,category,resolution_hours,csat_score
TKT0009470,CUST02535,2025-08-29,High,Bug Report,59.0,1
TKT0009471,CUST02535,2025-09-10,High,Performance Issue,25.0,3
TKT0009472,CUST02535,2025-09-15,High,Bug Report,27.0,1
TKT0009473,CUST00449,2025-12-29,High,Account Access,22.0,5
TKT0009474,CUST00449,2025-10-25,High,Onboarding Help,4.0,5
TKT0009475,CUST00449,2025-04-21,Low,Account Access,7.0,4
TKT0009476,CUST01681,2025-06-27,Medium,Performance Issue,14.0,5
TKT0009477,CUST01681,2025-10-03,High,Feature Request,65.0,5
TKT0009478,CUST01681,2025-08-29,High,Performance Issue,6.0,2
TKT0009479,CUST01681,2025-05-03,Low,Billing,25.0,3
TKT0009480,CUST01885,2025-06-30,High,Billing,25.0,1
TKT0009481,CUST01885,2025-07-13,Urgent,Billing,34.0,2
TKT0009482,CUST02013,2025-07-28,Urgent,Billing,3.0,4
TKT0009483,CUST02013,2025-05-26,High,Account Access,11.0,2
TKT0009484,CUST02013,2025-07-24,High,Feature Request,57.0,3
TKT0009485,CUST02013,2025-04-19,Low,Feature Request,17.0,5
TKT0009486,CUST02013,2025-05-31,Medium,Performance Issue,2.0,5
TKT0009487,CUST02013,2025-12-05,Low,Bug Report,21.0,5
TKT0009488,CUST00588,2025-10-15,Medium,Account Access,30.0,5
TKT0009489,CUST00588,2025-06-23,Urgent,Bug Report,47.0,4
TKT0009490,CUST01768,2025-07-08,High,Account Access,21.0,2
TKT0009491,CUST01768,2025-05-04,Medium,Performance Issue,2.0,2
TKT0009492,CUST02175,2025-05-29,Medium,Feature Request,6.0,5
TKT0009493,CUST02175,2025-12-18,Low,General Question,27.0,4
TKT0009494,CUST00629,2025-07-13,Urgent,Billing,31.0,4
TKT0009495,CUST00629,2025-08-07,High,Onboarding Help,3.0,1
TKT0009496,CUST00629,2025-07-07,Medium,Bug Report,14.0,4
TKT0009497,CUST01616,2025-09-13,Medium,Performance Issue,36.0,3
TKT0009498,CUST01616,2025-08-12,Low,Feature Request,12.0,2
TKT0009499,CUST01616,2025-04-22,Medium,Bug Report,40.0,2
TKT0009500,CUST01616,2025-05-12,Low,Onboarding Help,7.0,4
TKT0009501,CUST01407,2025-06-15,High,Account Access,13.0,2
TKT0009502,CUST01407,2025-04-30,High,Billing,4.0,4
TKT0009503,CUST01407,2025-08-26,Medium,Performance Issue,1.0,5
TKT0009504,CUST01407,2025-12-23,Urgent,Bug Report,10.0,5
TKT0009505,CUST01407,2025-06-03,Medium,Onboarding Help,17.0,3
TKT0009506,CUST01407,2025-10-24,Low,General Question,7.0,5
TKT0009507,CUST01619,2025-08-08,Low,Account Access,19.0,4
TKT0009508,CUST01619,2025-08-06,Urgent,Account Access,2.0,4
TKT0009509,CUST00072,2025-06-12,Medium,General Question,38.0,4
TKT0009510,CUST00072,2025-06-05,High,Billing,9.0,2
TKT0009511,CUST00131,2025-12-17,Low,Account Access,16.0,5
TKT0009512,CUST00131,2025-12-21,Low,Feature Request,6.0,5
TKT0009513,CUST00131,2025-07-06,Urgent,Onboarding Help,7.0,4
TKT0009514,CUST00131,2025-08-18,Low,Account Access,11.0,5
TKT0009515,CUST00131,2025-05-09,Medium,Onboarding Help,22.0,3
TKT0009516,CUST02836,2025-10-09,High,General Question,17.0,5
TKT0009517,CUST02836,2025-08-25,Low,Billing,10.0,1
TKT0009518,CUST02836,2025-10-25,High,Performance Issue,1.0,2
TKT0009519,CUST00411,2025-08-21,Low,Feature Request,16.0,4
TKT0009520,CUST00411,2025-04-20,High,Billing,24.0,4
TKT0009521,CUST00411,2025-07-05,Medium,Billing,4.0,5
TKT0009522,CUST00411,2025-07-10,Medium,Performance Issue,6.0,4
TKT0009523,CUST00411,2025-04-28,Low,Billing,11.0,4
TKT0009524,CUST00411,2025-08-22,High,Billing,4.0,3
TKT0009525,CUST00411,2025-09-25,High,Feature Request,12.0,5
TKT0009526,CUST00411,2025-09-01,Low,Feature Request,10.0,5
TKT0009527,CUST01311,2025-10-25,Low,General Question,33.0,4
TKT0009528,CUST01311,2025-05-26,Low,Bug Report,11.0,5
TKT0009529,CUST01311,2025-09-23,Urgent,Performance Issue,12.0,2
TKT0009530,CUST01328,2025-07-15,Low,Feature Request,1.0,5
TKT0009531,CUST01328,2025-05-13,Medium,Bug Report,8.0,3
TKT0009532,CUST01328,2025-11-24,Low,Performance Issue,15.0,4
TKT0009533,CUST01328,2025-06-03,Low,Account Access,30.0,2
TKT0009534,CUST02100,2025-11-17,Low,Billing,21.0,4
TKT0009535,CUST02100,2025-12-05,High,Account Access,2.0,3
TKT0009536,CUST02100,2025-12-13,Low,Onboarding Help,8.0,1
TKT0009537,CUST02100,2025-05-18,Medium,Feature Request,13.0,4
TKT0009538,CUST00260,2025-07-18,Medium,Account Access,13.0,4
TKT0009539,CUST00260,2025-05-01,Low,General Question,25.0,3
TKT0009540,CUST00260,2025-12-24,Low,General Question,17.0,4
TKT0009541,CUST00260,2025-06-09,Medium,Onboarding Help,54.0,4
TKT0009542,CUST01740,2025-12-09,High,General Question,15.0,3
TKT0009543,CUST01740,2025-10-30,Low,Feature Request,35.0,4
TKT0009544,CUST02082,2025-08-31,Medium,Performance Issue,11.0,4
TKT0009545,CUST02082,2025-05-30,Low,Billing,15.0,5
TKT0009546,CUST02082,2025-12-04,Medium,Feature Request,11.0,3
TKT0009547,CUST02082,2025-07-03,Medium,Onboarding Help,6.0,4
TKT0009548,CUST02082,2025-10-26,High,Onboarding Help,7.0,2
TKT0009549,CUST02201,2025-06-03,Medium,Billing,58.0,4
TKT0009550,CUST02201,2025-05-15,Medium,Account Access,6.0,5
TKT0009551,CUST02201,2025-08-06,Medium,Account Access,1.0,4
TKT0009552,CUST01509,2025-12-15,Medium,Onboarding Help,3.0,4
TKT0009553,CUST01509,2025-05-11,Low,Performance Issue,3.0,2
TKT0009554,CUST01509,2025-12-09,Low,Feature Request,6.0,2
TKT0009555,CUST01650,2025-12-26,Medium,Billing,26.0,5
TKT0009556,CUST01650,2025-06-03,Low,Account Access,17.0,4
TKT0009557,CUST00384,2025-09-11,High,Feature Request,10.0,4
TKT0009558,CUST00384,2025-07-24,Urgent,Billing,17.0,3
TKT0009559,CUST00384,2025-07-08,High,Account Access,70.0,3
TKT0009560,CUST00384,2025-09-11,High,Performance Issue,27.0,2
TKT0009561,CUST00384,2025-09-18,High,Bug Report,10.0,1
TKT0009562,CUST00384,2025-07-26,High,Billing,34.0,1
TKT0009563,CUST00815,2025-08-27,Low,Performance Issue,40.0,1
TKT0009564,CUST00815,2025-09-19,High,Performance Issue,4.0,1
TKT0009565,CUST00815,2025-09-11,Urgent,Performance Issue,10.0,3
TKT0009566,CUST01712,2025-06-25,Low,Billing,5.0,2
TKT0009567,CUST01712,2025-06-14,Low,Billing,17.0,4
TKT0009568,CUST01712,2025-11-14,Urgent,Feature Request,3.0,5
TKT0009569,CUST00759,2025-11-29,High,Onboarding Help,14.0,5
TKT0009570,CUST00759,2025-10-01,Low,Feature Request,11.0,1
TKT0009571,CUST00759,2025-07-15,Medium,Billing,3.0,3
TKT0009572,CUST00759,2025-09-02,Medium,Onboarding Help,1.0,2
TKT0009573,CUST00759,2025-10-17,High,Bug Report,17.0,4
TKT0009574,CUST01157,2025-06-22,Low,Account Access,8.0,4
TKT0009575,CUST01157,2025-07-13,Low,Account Access,19.0,3
TKT0009576,CUST01157,2025-07-28,Low,General Question,38.0,3
TKT0009577,CUST01157,2025-05-02,High,Performance Issue,47.0,5
TKT0009578,CUST02425,2025-07-05,Urgent,Account Access,3.0,5
TKT0009579,CUST02425,2025-05-08,High,Feature Request,5.0,5
TKT0009580,CUST02425,2025-09-05,Low,Bug Report,36.0,5
TKT0009581,CUST01702,2025-07-17,High,Bug Report,80.0,1
TKT0009582,CUST01702,2025-07-28,Urgent,Performance Issue,59.0,1
TKT0009583,CUST01702,2025-07-27,Urgent,Billing,52.0,2
TKT0009584,CUST01587,2025-09-15,Urgent,Feature Request,7.0,5
TKT0009585,CUST01587,2025-08-25,Low,Feature Request,2.0,4
TKT0009586,CUST01587,2025-05-19,Medium,Feature Request,18.0,3
TKT0009587,CUST00688,2025-09-09,Medium,Feature Request,13.0,5
TKT0009588,CUST00688,2025-07-01,Medium,Account Access,18.0,5
TKT0009589,CUST00688,2025-07-06,Low,Onboarding Help,32.0,5
TKT0009590,CUST02802,2025-08-23,High,Bug Report,4.0,4
TKT0009591,CUST02802,2025-04-25,Low,Billing,7.0,3
TKT0009592,CUST02802,2025-06-27,Urgent,Performance Issue,63.0,1
TKT0009593,CUST00985,2025-04-25,Medium,Performance Issue,20.0,3
TKT0009594,CUST00985,2025-05-18,Low,Billing,9.0,4
TKT0009595,CUST00985,2025-07-08,Low,Account Access,29.0,3
TKT0009596,CUST00985,2025-08-16,Medium,Billing,44.0,4
TKT0009597,CUST00985,2025-09-08,Low,Account Access,2.0,3
TKT0009598,CUST00985,2025-12-29,High,Bug Report,6.0,4
TKT0009599,CUST00391,2025-05-14,Low,Bug Report,13.0,5
TKT0009600,CUST00391,2025-09-29,High,Performance Issue,25.0,3
TKT0009601,CUST00391,2025-08-12,Urgent,Onboarding Help,3.0,5
TKT0009602,CUST00391,2025-12-05,Low,Account Access,1.0,3
TKT0009603,CUST00391,2025-10-21,Low,Feature Request,30.0,5
TKT0009604,CUST00391,2025-05-19,Medium,Bug Report,35.0,4
TKT0009605,CUST01841,2025-10-29,Low,Onboarding Help,9.0,3
TKT0009606,CUST01841,2025-08-07,Medium,Account Access,32.0,2
TKT0009607,CUST01841,2025-07-14,Low,General Question,19.0,4
TKT0009608,CUST01841,2025-07-30,Low,Feature Request,60.0,4
TKT0009609,CUST01841,2025-08-01,Low,Bug Report,3.0,5
TKT0009610,CUST01841,2025-10-17,High,Bug Report,16.0,3
TKT0009611,CUST01841,2025-10-03,Medium,Billing,25.0,4
TKT0009612,CUST00613,2025-09-05,High,Performance Issue,16.0,1
TKT0009613,CUST00613,2025-09-03,High,Performance Issue,56.0,2
TKT0009614,CUST00613,2025-08-25,High,Performance Issue,116.0,3
TKT0009615,CUST00446,2025-11-12,Medium,Bug Report,76.0,2
TKT0009616,CUST00446,2025-09-29,High,Feature Request,15.0,5
TKT0009617,CUST00446,2025-07-18,Low,Billing,10.0,4
TKT0009618,CUST00446,2025-12-17,Low,Account Access,11.0,4
TKT0009619,CUST01118,2025-06-18,Low,General Question,17.0,4
TKT0009620,CUST01118,2025-09-21,Medium,Billing,38.0,2
TKT0009621,CUST01118,2025-11-09,Low,Billing,3.0,2
TKT0009622,CUST02910,2025-05-08,Medium,Billing,12.0,4
TKT0009623,CUST02910,2025-12-19,Medium,Performance Issue,16.0,4
TKT0009624,CUST02910,2025-11-16,Low,Onboarding Help,2.0,3
TKT0009625,CUST00998,2025-07-13,Medium,General Question,22.0,4
TKT0009626,CUST02085,2025-06-15,Medium,General Question,8.0,4
TKT0009627,CUST02085,2025-08-19,Medium,Performance Issue,12.0,4
TKT0009628,CUST02154,2025-06-19,Medium,Bug Report,9.0,4
TKT0009629,CUST02154,2025-11-05,Medium,Performance Issue,2.0,2
TKT0009630,CUST02713,2025-07-19,Low,Onboarding Help,26.0,3
TKT0009631,CUST02713,2025-10-08,Medium,Onboarding Help,2.0,3
TKT0009632,CUST02713,2025-07-18,Medium,Account Access,22.0,4
TKT0009633,CUST02713,2025-11-18,High,Account Access,2.0,5
TKT0009634,CUST02713,2025-11-13,Low,Billing,15.0,2
TKT0009635,CUST02456,2025-05-05,Low,Bug Report,11.0,5
TKT0009636,CUST02456,2025-09-12,Low,Feature Request,13.0,5
TKT0009637,CUST02456,2025-08-05,Medium,Bug Report,9.0,4
TKT0009638,CUST01826,2025-12-30,Medium,Onboarding Help,17.0,4
TKT0009639,CUST01826,2025-09-01,High,Bug Report,1.0,1
TKT0009640,CUST01826,2025-08-06,High,Performance Issue,23.0,4
TKT0009641,CUST01826,2025-11-21,Low,Onboarding Help,10.0,4
TKT0009642,CUST01826,2025-12-24,Low,Account Access,16.0,2
TKT0009643,CUST01826,2025-05-19,Urgent,Onboarding Help,3.0,3
TKT0009644,CUST01826,2025-08-07,Low,Onboarding Help,4.0,3
TKT0009645,CUST00790,2025-10-12,High,Bug Report,32.0,2
TKT0009646,CUST02531,2025-10-15,Low,Feature Request,13.0,3
TKT0009647,CUST01591,2025-11-04,Medium,General Question,30.0,3
TKT0009648,CUST00467,2025-05-30,Medium,Performance Issue,5.0,5
TKT0009649,CUST00467,2025-12-29,Medium,Billing,43.0,4
TKT0009650,CUST00467,2025-11-16,Urgent,Onboarding Help,2.0,4
TKT0009651,CUST00467,2025-09-02,Medium,Onboarding Help,1.0,3
TKT0009652,CUST00467,2025-08-16,Medium,Onboarding Help,20.0,4
TKT0009653,CUST00467,2025-06-12,Medium,General Question,4.0,4
TKT0009654,CUST00467,2025-09-09,Low,Performance Issue,60.0,2
TKT0009655,CUST00516,2025-11-14,Medium,Account Access,18.0,1
TKT0009656,CUST00516,2025-10-06,High,Performance Issue,32.0,5
TKT0009657,CUST00516,2025-11-25,Low,Performance Issue,9.0,5
TKT0009658,CUST00516,2025-09-14,High,Bug Report,31.0,5
TKT0009659,CUST00516,2025-06-03,Medium,Account Access,8.0,5
TKT0009660,CUST00516,2025-12-25,Medium,Billing,41.0,1
TKT0009661,CUST02436,2025-07-18,Low,Onboarding Help,14.0,1
TKT0009662,CUST02436,2025-11-10,Medium,Billing,77.0,4
TKT0009663,CUST02277,2025-07-06,Medium,Bug Report,17.0,5
TKT0009664,CUST02277,2025-10-04,Low,Feature Request,4.0,4
TKT0009665,CUST02277,2025-06-25,High,Feature Request,22.0,1
TKT0009666,CUST00651,2025-10-03,Low,Feature Request,14.0,4
TKT0009667,CUST00651,2025-07-14,High,General Question,1.0,3
TKT0009668,CUST00651,2025-05-14,Medium,Billing,19.0,5
TKT0009669,CUST00651,2025-06-03,Low,Performance Issue,15.0,5
TKT0009670,CUST00651,2025-12-21,Urgent,Billing,19.0,4
TKT0009671,CUST01985,2025-10-03,Medium,Account Access,4.0,4
TKT0009672,CUST01985,2025-05-19,Low,Performance Issue,18.0,4
TKT0009673,CUST02256,2025-12-20,Low,Performance Issue,3.0,3
TKT0009674,CUST02256,2025-12-30,Low,Onboarding Help,12.0,3
TKT0009675,CUST02256,2025-11-06,Low,Feature Request,23.0,5
TKT0009676,CUST02256,2025-05-19,Low,Feature Request,12.0,5
TKT0009677,CUST02256,2025-12-25,Low,General Question,30.0,3
TKT0009678,CUST02256,2025-05-13,Medium,Account Access,2.0,5
TKT0009679,CUST02256,2025-10-19,Low,General Question,8.0,5
TKT0009680,CUST02256,2025-12-24,Low,Feature Request,4.0,4
TKT0009681,CUST01832,2025-08-22,Urgent,General Question,12.0,2
TKT0009682,CUST01832,2025-08-08,Medium,Bug Report,6.0,4
TKT0009683,CUST01832,2025-07-15,Medium,Feature Request,1.0,1
TKT0009684,CUST01832,2025-07-30,High,Performance Issue,57.0,2
TKT0009685,CUST01832,2025-09-11,High,Performance Issue,104.0,1
TKT0009686,CUST01832,2025-08-02,High,Bug Report,31.0,2
TKT0009687,CUST01832,2025-09-22,High,Performance Issue,99.0,1
TKT0009688,CUST01060,2025-05-12,Low,General Question,34.0,5
TKT0009689,CUST01060,2025-09-20,Low,General Question,2.0,4
TKT0009690,CUST01060,2025-05-13,High,Onboarding Help,3.0,1
TKT0009691,CUST01060,2025-08-24,Urgent,Billing,75.0,1
TKT0009692,CUST01060,2025-08-22,High,Billing,34.0,1
TKT0009693,CUST01060,2025-08-08,Urgent,Billing,92.0,2
TKT0009694,CUST01060,2025-09-07,Urgent,Bug Report,233.0,1
TKT0009695,CUST02832,2025-12-17,Low,Bug Report,28.0,4
TKT0009696,CUST02832,2025-07-08,Medium,Onboarding Help,5.0,5
TKT0009697,CUST02832,2025-12-27,Medium,Bug Report,20.0,4
TKT0009698,CUST02241,2025-06-01,High,Account Access,17.0,4
TKT0009699,CUST00818,2025-06-07,Urgent,Billing,22.0,1
TKT0009700,CUST00818,2025-05-26,High,Billing,24.0,1
TKT0009701,CUST00818,2025-05-24,High,Bug Report,43.0,3
TKT0009702,CUST02733,2025-05-31,High,Performance Issue,53.0,1
TKT0009703,CUST02733,2025-06-28,High,Bug Report,29.0,2
TKT0009704,CUST00887,2025-08-10,Medium,Account Access,16.0,5
TKT0009705,CUST00887,2025-12-19,Urgent,General Question,3.0,5
TKT0009706,CUST02049,2025-07-23,Low,General Question,66.0,5
TKT0009707,CUST02049,2025-11-05,Medium,General Question,8.0,2
TKT0009708,CUST02049,2025-07-21,High,Performance Issue,24.0,3
TKT0009709,CUST02049,2025-07-09,Medium,Feature Request,13.0,5
TKT0009710,CUST02049,2025-06-28,Medium,Bug Report,10.0,3
TKT0009711,CUST02049,2025-07-16,Low,General Question,18.0,5
TKT0009712,CUST00219,2025-05-08,Medium,Account Access,4.0,5
TKT0009713,CUST00219,2025-09-19,Medium,Billing,11.0,4
TKT0009714,CUST00219,2025-09-07,Low,Performance Issue,22.0,3
TKT0009715,CUST00465,2025-05-08,Low,Bug Report,7.0,3
TKT0009716,CUST00979,2025-10-15,High,Onboarding Help,8.0,5
TKT0009717,CUST00979,2025-08-06,Low,Bug Report,16.0,5
TKT0009718,CUST00979,2025-07-12,Medium,Account Access,53.0,5
TKT0009719,CUST00979,2025-07-21,Low,Onboarding Help,6.0,4
TKT0009720,CUST00979,2025-10-24,Medium,Onboarding Help,15.0,4
TKT0009721,CUST00979,2025-10-17,Urgent,Feature Request,2.0,3
TKT0009722,CUST00399,2025-07-07,Low,General Question,49.0,2
TKT0009723,CUST00399,2025-08-06,Medium,Onboarding Help,35.0,5
TKT0009724,CUST00399,2025-11-10,High,Bug Report,22.0,5
TKT0009725,CUST00399,2025-10-09,Urgent,Bug Report,41.0,2
TKT0009726,CUST00399,2025-11-26,Urgent,Bug Report,46.0,2
TKT0009727,CUST00078,2025-08-19,High,Billing,17.0,4
TKT0009728,CUST00078,2025-10-17,Medium,General Question,3.0,4
TKT0009729,CUST00078,2025-12-15,Low,Billing,22.0,3
TKT0009730,CUST00078,2025-09-08,Medium,General Question,4.0,2
TKT0009731,CUST00078,2025-06-07,Low,Bug Report,10.0,3
TKT0009732,CUST02120,2025-11-01,Medium,Bug Report,13.0,4
TKT0009733,CUST02120,2025-08-22,Medium,Performance Issue,22.0,3
TKT0009734,CUST02120,2025-09-14,High,Feature Request,6.0,3
TKT0009735,CUST02952,2025-10-27,Medium,General Question,3.0,2
TKT0009736,CUST02952,2025-11-23,Low,Performance Issue,33.0,2
TKT0009737,CUST02630,2025-12-15,Medium,Bug Report,23.0,3
TKT0009738,CUST02630,2025-10-03,Low,Bug Report,42.0,4
TKT0009739,CUST02630,2025-08-10,Medium,Feature Request,61.0,5
TKT0009740,CUST00576,2025-07-29,High,Feature Request,10.0,3
TKT0009741,CUST00576,2025-10-16,High,Performance Issue,9.0,4
TKT0009742,CUST00576,2025-10-30,Medium,Feature Request,8.0,3
TKT0009743,CUST00771,2025-09-11,Low,Bug Report,11.0,4
TKT0009744,CUST00771,2025-06-06,High,Billing,9.0,1
TKT0009745,CUST00415,2025-05-28,Medium,General Question,22.0,5
TKT0009746,CUST00415,2025-08-13,Medium,Billing,21.0,4
TKT0009747,CUST00415,2025-08-09,Low,General Question,48.0,4
TKT0009748,CUST00415,2025-09-17,Medium,Bug Report,22.0,5
TKT0009749,CUST00471,2025-05-28,Medium,Feature Request,18.0,3
TKT0009750,CUST00471,2025-05-30,High,Onboarding Help,7.0,3
TKT0009751,CUST00471,2025-05-20,Low,Billing,2.0,3
TKT0009752,CUST00471,2025-08-20,Urgent,Bug Report,16.0,1
TKT0009753,CUST00471,2025-08-30,High,Billing,33.0,3
TKT0009754,CUST02882,2025-08-29,Urgent,Account Access,28.0,3
TKT0009755,CUST02024,2025-05-22,Medium,Account Access,28.0,4
TKT0009756,CUST02024,2025-07-20,Low,Billing,15.0,5
TKT0009757,CUST02024,2025-10-19,Urgent,Billing,53.0,2
TKT0009758,CUST02024,2025-09-15,Urgent,Performance Issue,64.0,1
TKT0009759,CUST02253,2025-07-24,Urgent,Bug Report,1.0,4
TKT0009760,CUST02253,2025-05-29,Low,General Question,7.0,5
TKT0009761,CUST02253,2025-08-06,Medium,General Question,14.0,2
TKT0009762,CUST02253,2025-08-20,High,Billing,47.0,2
TKT0009763,CUST02253,2025-07-09,Urgent,Billing,46.0,1
TKT0009764,CUST02253,2025-07-13,High,Performance Issue,21.0,1
TKT0009765,CUST02438,2025-10-26,Medium,Performance Issue,33.0,4
TKT0009766,CUST02438,2025-06-28,Low,Onboarding Help,5.0,5
TKT0009767,CUST02438,2025-11-03,Low,General Question,26.0,2
TKT0009768,CUST02438,2025-06-26,Low,Onboarding Help,3.0,5
TKT0009769,CUST02438,2025-05-12,Urgent,Performance Issue,19.0,4
TKT0009770,CUST01897,2025-07-09,Low,General Question,36.0,5
TKT0009771,CUST01897,2025-09-20,High,Performance Issue,47.0,1
TKT0009772,CUST01897,2025-09-09,Urgent,Billing,22.0,1
TKT0009773,CUST01897,2025-08-25,Urgent,Bug Report,7.0,3
TKT0009774,CUST01897,2025-08-21,Urgent,Billing,180.0,1
TKT0009775,CUST01537,2025-06-20,Urgent,Performance Issue,97.0,3
TKT0009776,CUST01537,2025-06-30,High,Performance Issue,83.0,1
TKT0009777,CUST01537,2025-06-08,High,Performance Issue,25.0,2
TKT0009778,CUST01537,2025-07-24,High,Bug Report,71.0,3
TKT0009779,CUST00358,2025-08-17,High,Feature Request,3.0,4
TKT0009780,CUST00358,2025-11-02,Low,Bug Report,2.0,4
TKT0009781,CUST00358,2025-05-20,Medium,Billing,75.0,4
TKT0009782,CUST00365,2025-06-22,Urgent,Bug Report,27.0,2
TKT0009783,CUST00365,2025-07-10,Urgent,Billing,61.0,1
TKT0009784,CUST00365,2025-08-02,Urgent,Bug Report,22.0,1
TKT0009785,CUST02930,2025-11-12,Low,Bug Report,2.0,4
TKT0009786,CUST02930,2025-11-12,Low,Bug Report,87.0,4
TKT0009787,CUST00424,2025-09-03,Medium,General Question,62.0,5
TKT0009788,CUST00424,2025-08-15,Low,Feature Request,19.0,3
TKT0009789,CUST00424,2025-07-29,Low,Account Access,20.0,4
TKT0009790,CUST00424,2025-10-29,Low,Performance Issue,51.0,5
TKT0009791,CUST00424,2025-09-14,High,Performance Issue,58.0,4
TKT0009792,CUST02697,2025-06-27,Medium,Performance Issue,13.0,5
TKT0009793,CUST02697,2025-10-08,Medium,Onboarding Help,23.0,5
TKT0009794,CUST02697,2025-12-02,Low,Performance Issue,48.0,5
TKT0009795,CUST01865,2025-12-13,Low,Bug Report,12.0,5
TKT0009796,CUST01865,2025-12-21,High,General Question,18.0,4
TKT0009797,CUST01865,2025-11-18,Medium,Onboarding Help,10.0,2
TKT0009798,CUST01865,2025-10-07,Low,Bug Report,36.0,4
TKT0009799,CUST01865,2025-07-23,High,General Question,6.0,4
TKT0009800,CUST02503,2025-10-09,High,Feature Request,13.0,5
TKT0009801,CUST02503,2025-06-30,Medium,Performance Issue,10.0,2
TKT0009802,CUST02503,2025-09-18,Low,Feature Request,30.0,4
TKT0009803,CUST02503,2025-08-31,Low,Performance Issue,10.0,5
TKT0009804,CUST02503,2025-06-07,Low,Onboarding Help,21.0,4
TKT0009805,CUST02503,2025-11-20,Low,Onboarding Help,3.0,5
TKT0009806,CUST00908,2025-09-04,Low,Onboarding Help,7.0,5
TKT0009807,CUST00908,2025-12-07,Low,Billing,39.0,5
TKT0009808,CUST00908,2025-09-29,Low,Performance Issue,44.0,5
TKT0009809,CUST00908,2025-08-09,Medium,Account Access,10.0,4
TKT0009810,CUST00908,2025-05-24,Low,Performance Issue,8.0,4
TKT0009811,CUST01604,2025-05-20,Medium,Performance Issue,7.0,2
TKT0009812,CUST01604,2025-12-20,High,Account Access,4.0,1
TKT0009813,CUST01604,2025-11-08,Low,Bug Report,11.0,3
TKT0009814,CUST01604,2025-08-18,Low,General Question,15.0,5
TKT0009815,CUST01604,2025-06-19,Low,Billing,15.0,4
TKT0009816,CUST01261,2025-11-29,Medium,Billing,4.0,5
TKT0009817,CUST01261,2025-07-26,Medium,Onboarding Help,26.0,4
TKT0009818,CUST00462,2025-12-09,Medium,Bug Report,89.0,2
TKT0009819,CUST00462,2025-07-04,Low,Onboarding Help,21.0,4
TKT0009820,CUST00462,2025-08-16,Low,Onboarding Help,71.0,3
TKT0009821,CUST00087,2025-05-11,Low,Performance Issue,30.0,5
TKT0009822,CUST00087,2025-05-07,High,Account Access,6.0,4
TKT0009823,CUST00087,2025-07-29,Urgent,Performance Issue,7.0,1
TKT0009824,CUST00087,2025-08-22,High,Performance Issue,12.0,3
TKT0009825,CUST00087,2025-08-19,High,Billing,35.0,1
TKT0009826,CUST00087,2025-07-26,High,Performance Issue,95.0,2
TKT0009827,CUST02781,2025-06-22,Urgent,Account Access,13.0,3
TKT0009828,CUST02781,2025-08-08,Low,Feature Request,1.0,2
TKT0009829,CUST02781,2025-12-15,Low,Feature Request,30.0,4
TKT0009830,CUST02781,2025-08-14,Low,Account Access,22.0,5
TKT0009831,CUST02781,2025-05-09,High,Bug Report,1.0,5
TKT0009832,CUST01635,2025-07-28,Low,Onboarding Help,30.0,2
TKT0009833,CUST01418,2025-10-21,Low,Performance Issue,18.0,3
TKT0009834,CUST01418,2025-10-14,High,Billing,1.0,5
TKT0009835,CUST00338,2025-09-01,Low,Onboarding Help,38.0,4
TKT0009836,CUST00338,2025-08-31,Low,Bug Report,9.0,4
TKT0009837,CUST00338,2025-10-12,Medium,Feature Request,5.0,5
TKT0009838,CUST00338,2025-06-19,High,Performance Issue,30.0,4
TKT0009839,CUST00338,2025-07-07,Low,General Question,36.0,2
TKT0009840,CUST00338,2025-12-07,High,Performance Issue,21.0,4
TKT0009841,CUST00338,2025-10-04,Low,Account Access,48.0,5
TKT0009842,CUST00385,2025-08-28,Medium,Performance Issue,30.0,4
TKT0009843,CUST00385,2025-10-07,Urgent,Performance Issue,18.0,2
TKT0009844,CUST00385,2025-06-25,Low,General Question,10.0,5
TKT0009845,CUST00385,2025-06-03,Medium,Bug Report,18.0,5
TKT0009846,CUST02657,2025-09-03,Medium,Onboarding Help,44.0,3
TKT0009847,CUST02657,2025-07-03,Low,Billing,6.0,2
TKT0009848,CUST02657,2025-08-19,Medium,Bug Report,9.0,3
TKT0009849,CUST02657,2025-09-14,High,General Question,4.0,4
TKT0009850,CUST02657,2025-09-15,High,Feature Request,15.0,4
TKT0009851,CUST02884,2025-06-19,Low,Account Access,14.0,4
TKT0009852,CUST02884,2025-07-30,Urgent,Performance Issue,59.0,1
TKT0009853,CUST02884,2025-08-10,High,Bug Report,53.0,2
TKT0009854,CUST02884,2025-07-14,High,Bug Report,60.0,1
TKT0009855,CUST02884,2025-07-10,Urgent,Performance Issue,15.0,3
TKT0009856,CUST01090,2025-11-30,Low,Feature Request,26.0,1
TKT0009857,CUST01090,2025-09-26,Low,Onboarding Help,10.0,5
TKT0009858,CUST01090,2025-05-17,Urgent,Account Access,48.0,5
TKT0009859,CUST01375,2025-05-30,High,Account Access,2.0,5
TKT0009860,CUST00787,2025-12-18,Low,Onboarding Help,15.0,4
TKT0009861,CUST00787,2025-11-23,High,General Question,4.0,1
TKT0009862,CUST00787,2025-05-20,Low,General Question,29.0,4
TKT0009863,CUST01415,2025-06-14,Low,Account Access,2.0,4
TKT0009864,CUST01415,2025-11-08,Medium,Bug Report,16.0,3
TKT0009865,CUST01297,2025-12-19,Medium,Performance Issue,59.0,2
TKT0009866,CUST00273,2025-05-16,High,Bug Report,22.0,5
TKT0009867,CUST00273,2025-07-20,High,General Question,5.0,4
