invoice_id,subscription_id,invoice_date,amount_due,amount_paid,payment_status,discount_pct
INV0025369,SUB002327,2025-12-24,46.55,46.55,Paid,5.0
INV0025370,SUB002328,2024-04-06,49.0,0.0,Failed,0.0
INV0025371,SUB002328,2024-05-06,49.0,49.0,Paid,0.0
INV0025372,SUB002328,2024-06-06,49.0,49.0,Paid,0.0
INV0025373,SUB002328,2024-07-06,49.0,49.0,Paid,0.0
INV0025374,SUB002328,2024-08-06,49.0,49.0,Paid,0.0
INV0025375,SUB002328,2024-09-06,49.0,49.0,Paid,0.0
INV0025376,SUB002328,2024-10-06,49.0,49.0,Paid,0.0
INV0025377,SUB002328,2024-11-06,49.0,49.0,Paid,0.0
INV0025378,SUB002328,2024-12-06,49.0,49.0,Paid,0.0
INV0025379,SUB002328,2025-01-06,49.0,49.0,Paid,0.0
INV0025380,SUB002328,2025-02-06,49.0,49.0,Paid,0.0
INV0025381,SUB002328,2025-03-06,49.0,49.0,Paid,0.0
INV0025382,SUB002328,2025-04-06,49.0,49.0,Paid,0.0
INV0025383,SUB002328,2025-05-06,49.0,49.0,Paid,0.0
INV0025384,SUB002328,2025-06-06,49.0,49.0,Paid,0.0
INV0025385,SUB002328,2025-07-06,49.0,49.0,Paid,0.0
INV0025386,SUB002328,2025-08-06,49.0,49.0,Paid,0.0
INV0025387,SUB002328,2025-09-06,49.0,49.0,Paid,0.0
INV0025388,SUB002328,2025-10-06,49.0,49.0,Paid,0.0
INV0025389,SUB002328,2025-11-06,49.0,49.0,Paid,0.0
INV0025390,SUB002328,2025-12-06,49.0,0.0,Refunded,0.0
INV0025391,SUB002329,2025-06-06,199.0,199.0,Paid,0.0
INV0025392,SUB002329,2025-07-06,199.0,199.0,Paid,0.0
INV0025393,SUB002329,2025-08-06,199.0,199.0,Paid,0.0
INV0025394,SUB002329,2025-09-06,199.0,199.0,Paid,0.0
INV0025395,SUB002329,2025-10-06,199.0,199.0,Paid,0.0
INV0025396,SUB002329,2025-11-06,199.0,199.0,Paid,0.0
INV0025397,SUB002329,2025-12-06,199.0,199.0,Paid,0.0
INV0025398,SUB002330,2025-04-18,49.0,49.0,Paid,0.0
INV0025399,SUB002330,2025-05-18,49.0,49.0,Paid,0.0
INV0025400,SUB002330,2025-06-18,49.0,49.0,Paid,0.0
INV0025401,SUB002330,2025-07-18,49.0,0.0,Failed,0.0
INV0025402,SUB002330,2025-08-18,49.0,49.0,Paid,0.0
INV0025403,SUB002330,2025-09-18,49.0,49.0,Paid,0.0
INV0025404,SUB002330,2025-10-18,49.0,49.0,Paid,0.0
INV0025405,SUB002330,2025-11-18,49.0,49.0,Paid,0.0
INV0025406,SUB002330,2025-12-18,49.0,49.0,Paid,0.0
INV0025407,SUB002331,2024-07-07,49.0,0.0,Failed,0.0
INV0025408,SUB002331,2024-08-07,49.0,0.0,Refunded,0.0
INV0025409,SUB002331,2024-09-07,49.0,49.0,Paid,0.0
INV0025410,SUB002331,2024-10-07,49.0,49.0,Paid,0.0
INV0025411,SUB002331,2024-11-07,49.0,49.0,Paid,0.0
INV0025412,SUB002331,2024-12-07,49.0,49.0,Paid,0.0
INV0025413,SUB002332,2023-12-09,764.15,764.15,Paid,15.0
INV0025414,SUB002332,2024-01-09,764.15,764.15,Paid,15.0
INV0025415,SUB002332,2024-02-09,764.15,764.15,Paid,15.0
INV0025416,SUB002332,2024-03-09,764.15,764.15,Paid,15.0
INV0025417,SUB002332,2024-04-09,764.15,764.15,Paid,15.0
INV0025418,SUB002332,2024-05-09,764.15,764.15,Paid,15.0
INV0025419,SUB002332,2024-06-09,764.15,764.15,Paid,15.0
INV0025420,SUB002332,2024-07-09,764.15,764.15,Paid,15.0
INV0025421,SUB002332,2024-08-09,764.15,764.15,Paid,15.0
INV0025422,SUB002333,2025-04-24,49.0,49.0,Paid,0.0
INV0025423,SUB002333,2025-05-24,49.0,49.0,Paid,0.0
INV0025424,SUB002333,2025-06-24,49.0,49.0,Paid,0.0
INV0025425,SUB002333,2025-07-24,49.0,49.0,Paid,0.0
INV0025426,SUB002333,2025-08-24,49.0,49.0,Paid,0.0
INV0025427,SUB002333,2025-09-24,49.0,49.0,Paid,0.0
INV0025428,SUB002333,2025-10-24,49.0,49.0,Paid,0.0
INV0025429,SUB002333,2025-11-24,49.0,49.0,Paid,0.0
INV0025430,SUB002333,2025-12-24,49.0,49.0,Paid,0.0
INV0025431,SUB002334,2025-09-10,199.0,199.0,Paid,0.0
INV0025432,SUB002334,2025-10-10,199.0,0.0,Failed,0.0
INV0025433,SUB002334,2025-11-10,199.0,199.0,Paid,0.0
INV0025434,SUB002334,2025-12-10,199.0,0.0,Failed,0.0
INV0025435,SUB002335,2025-05-20,41.65,41.65,Paid,15.0
INV0025436,SUB002335,2025-06-20,41.65,41.65,Paid,15.0
INV0025437,SUB002335,2025-07-20,41.65,41.65,Paid,15.0
INV0025438,SUB002335,2025-08-20,41.65,41.65,Paid,15.0
INV0025439,SUB002335,2025-09-20,41.65,41.65,Paid,15.0
INV0025440,SUB002336,2025-02-16,46.55,0.0,Failed,5.0
INV0025441,SUB002336,2025-03-16,46.55,46.55,Paid,5.0
INV0025442,SUB002336,2025-04-16,46.55,46.55,Paid,5.0
INV0025443,SUB002336,2025-05-16,46.55,0.0,Failed,5.0
INV0025444,SUB002337,2025-09-17,899.0,899.0,Paid,0.0
INV0025445,SUB002337,2025-10-17,899.0,899.0,Paid,0.0
INV0025446,SUB002337,2025-11-17,899.0,899.0,Paid,0.0
INV0025447,SUB002338,2025-06-11,199.0,199.0,Paid,0.0
INV0025448,SUB002338,2025-07-11,199.0,199.0,Paid,0.0
INV0025449,SUB002338,2025-08-11,199.0,0.0,Failed,0.0
INV0025450,SUB002338,2025-09-11,199.0,199.0,Paid,0.0
INV0025451,SUB002338,2025-10-11,199.0,199.0,Paid,0.0
INV0025452,SUB002338,2025-11-11,199.0,199.0,Paid,0.0
INV0025453,SUB002338,2025-12-11,199.0,199.0,Paid,0.0
INV0025454,SUB002339,2025-09-08,159.2,159.2,Paid,20.0
INV0025455,SUB002339,2025-10-08,159.2,159.2,Paid,20.0
INV0025456,SUB002339,2025-11-08,159.2,159.2,Paid,20.0
INV0025457,SUB002339,2025-12-08,159.2,159.2,Paid,20.0
INV0025458,SUB002340,2024-11-09,899.0,899.0,Paid,0.0
INV0025459,SUB002340,2024-12-09,899.0,899.0,Paid,0.0
INV0025460,SUB002340,2025-01-09,899.0,899.0,Paid,0.0
INV0025461,SUB002340,2025-02-09,899.0,899.0,Paid,0.0
INV0025462,SUB002340,2025-03-09,899.0,899.0,Paid,0.0
INV0025463,SUB002340,2025-04-09,899.0,0.0,Refunded,0.0
INV0025464,SUB002340,2025-05-09,899.0,899.0,Paid,0.0
INV0025465,SUB002340,2025-06-09,899.0,899.0,Paid,0.0
INV0025466,SUB002340,2025-07-09,899.0,899.0,Paid,0.0
INV0025467,SUB002340,2025-08-09,899.0,899.0,Paid,0.0
INV0025468,SUB002340,2025-09-09,899.0,899.0,Paid,0.0
INV0025469,SUB002340,2025-10-09,899.0,899.0,Paid,0.0
INV0025470,SUB002340,2025-11-09,899.0,899.0,Paid,0.0
INV0025471,SUB002340,2025-12-09,899.0,899.0,Paid,0.0
INV0025472,SUB002341,2025-11-18,199.0,199.0,Paid,0.0
INV0025473,SUB002341,2025-12-18,199.0,199.0,Paid,0.0
INV0025474,SUB002342,2024-10-31,36.75,36.75,Paid,25.0
INV0025475,SUB002342,2024-11-30,36.75,36.75,Paid,25.0
INV0025476,SUB002342,2024-12-30,36.75,36.75,Paid,25.0
INV0025477,SUB002342,2025-01-30,36.75,36.75,Paid,25.0
INV0025478,SUB002342,2025-02-28,36.75,36.75,Paid,25.0
INV0025479,SUB002342,2025-03-28,36.75,36.75,Paid,25.0
INV0025480,SUB002342,2025-04-28,36.75,36.75,Paid,25.0
INV0025481,SUB002342,2025-05-28,36.75,0.0,Failed,25.0
INV0025482,SUB002343,2025-08-23,46.55,46.55,Paid,5.0
INV0025483,SUB002343,2025-09-23,46.55,46.55,Paid,5.0
INV0025484,SUB002343,2025-10-23,46.55,46.55,Paid,5.0
INV0025485,SUB002343,2025-11-23,46.55,46.55,Paid,5.0
INV0025486,SUB002343,2025-12-23,46.55,46.55,Paid,5.0
INV0025487,SUB002344,2023-09-30,189.05,189.05,Paid,5.0
INV0025488,SUB002344,2023-10-30,189.05,189.05,Paid,5.0
INV0025489,SUB002344,2023-11-30,189.05,189.05,Paid,5.0
INV0025490,SUB002344,2023-12-30,189.05,189.05,Paid,5.0
INV0025491,SUB002344,2024-01-30,189.05,189.05,Paid,5.0
INV0025492,SUB002344,2024-02-29,189.05,189.05,Paid,5.0
INV0025493,SUB002344,2024-03-29,189.05,189.05,Paid,5.0
INV0025494,SUB002344,2024-04-29,189.05,0.0,Refunded,5.0
INV0025495,SUB002344,2024-05-29,189.05,189.05,Paid,5.0
INV0025496,SUB002344,2024-06-29,189.05,189.05,Paid,5.0
INV0025497,SUB002344,2024-07-29,189.05,189.05,Paid,5.0
INV0025498,SUB002344,2024-08-29,189.05,189.05,Paid,5.0
INV0025499,SUB002344,2024-09-29,189.05,189.05,Paid,5.0
INV0025500,SUB002344,2024-10-29,189.05,189.05,Paid,5.0
INV0025501,SUB002344,2024-11-29,189.05,189.05,Paid,5.0
INV0025502,SUB002344,2024-12-29,189.05,189.05,Paid,5.0
INV0025503,SUB002344,2025-01-29,189.05,0.0,Failed,5.0
INV0025504,SUB002344,2025-02-28,189.05,189.05,Paid,5.0
INV0025505,SUB002344,2025-03-28,189.05,189.05,Paid,5.0
INV0025506,SUB002344,2025-04-28,189.05,189.05,Paid,5.0
INV0025507,SUB002344,2025-05-28,189.05,189.05,Paid,5.0
INV0025508,SUB002344,2025-06-28,189.05,189.05,Paid,5.0
INV0025509,SUB002344,2025-07-28,189.05,0.0,Refunded,5.0
INV0025510,SUB002344,2025-08-28,189.05,0.0,Failed,5.0
INV0025511,SUB002344,2025-09-28,189.05,189.05,Paid,5.0
INV0025512,SUB002344,2025-10-28,189.05,189.05,Paid,5.0
INV0025513,SUB002344,2025-11-28,189.05,189.05,Paid,5.0
INV0025514,SUB002344,2025-12-28,189.05,189.05,Paid,5.0
INV0025515,SUB002345,2025-02-28,854.05,854.05,Paid,5.0
INV0025516,SUB002345,2025-03-28,854.05,854.05,Paid,5.0
INV0025517,SUB002345,2025-04-28,854.05,854.05,Paid,5.0
INV0025518,SUB002345,2025-05-28,854.05,854.05,Paid,5.0
INV0025519,SUB002345,2025-06-28,854.05,854.05,Paid,5.0
INV0025520,SUB002345,2025-07-28,854.05,854.05,Paid,5.0
INV0025521,SUB002345,2025-08-28,854.05,854.05,Paid,5.0
INV0025522,SUB002345,2025-09-28,854.05,854.05,Paid,5.0
INV0025523,SUB002345,2025-10-28,854.05,854.05,Paid,5.0
INV0025524,SUB002345,2025-11-28,854.05,854.05,Paid,5.0
INV0025525,SUB002345,2025-12-28,854.05,854.05,Paid,5.0
INV0025526,SUB002346,2025-08-03,199.0,199.0,Paid,0.0
INV0025527,SUB002346,2025-09-03,199.0,199.0,Paid,0.0
INV0025528,SUB002346,2025-10-03,199.0,199.0,Paid,0.0
INV0025529,SUB002346,2025-11-03,199.0,199.0,Paid,0.0
INV0025530,SUB002346,2025-12-03,199.0,199.0,Paid,0.0
INV0025531,SUB002347,2025-10-31,809.1,0.0,Failed,10.0
INV0025532,SUB002347,2025-11-30,809.1,809.1,Paid,10.0
INV0025533,SUB002347,2025-12-30,809.1,0.0,Failed,10.0
INV0025534,SUB002348,2024-07-05,49.0,49.0,Paid,0.0
INV0025535,SUB002348,2024-08-05,49.0,0.0,Failed,0.0
INV0025536,SUB002348,2024-09-05,49.0,49.0,Paid,0.0
INV0025537,SUB002348,2024-10-05,49.0,49.0,Paid,0.0
INV0025538,SUB002348,2024-11-05,49.0,49.0,Paid,0.0
INV0025539,SUB002348,2024-12-05,49.0,49.0,Paid,0.0
INV0025540,SUB002348,2025-01-05,49.0,49.0,Paid,0.0
INV0025541,SUB002348,2025-02-05,49.0,49.0,Paid,0.0
INV0025542,SUB002348,2025-03-05,49.0,49.0,Paid,0.0
INV0025543,SUB002348,2025-04-05,49.0,0.0,Failed,0.0
INV0025544,SUB002348,2025-05-05,49.0,49.0,Paid,0.0
INV0025545,SUB002348,2025-06-05,49.0,49.0,Paid,0.0
INV0025546,SUB002348,2025-07-05,49.0,49.0,Paid,0.0
INV0025547,SUB002348,2025-08-05,49.0,49.0,Paid,0.0
INV0025548,SUB002348,2025-09-05,49.0,0.0,Failed,0.0
INV0025549,SUB002348,2025-10-05,49.0,49.0,Paid,0.0
INV0025550,SUB002348,2025-11-05,49.0,49.0,Paid,0.0
INV0025551,SUB002348,2025-12-05,49.0,49.0,Paid,0.0
INV0025552,SUB002349,2025-04-17,49.0,0.0,Failed,0.0
INV0025553,SUB002349,2025-05-17,49.0,49.0,Paid,0.0
INV0025554,SUB002349,2025-06-17,49.0,49.0,Paid,0.0
INV0025555,SUB002349,2025-07-17,49.0,49.0,Paid,0.0
INV0025556,SUB002349,2025-08-17,49.0,0.0,Refunded,0.0
INV0025557,SUB002349,2025-09-17,49.0,49.0,Paid,0.0
INV0025558,SUB002349,2025-10-17,49.0,49.0,Paid,0.0
INV0025559,SUB002349,2025-11-17,49.0,49.0,Paid,0.0
INV0025560,SUB002349,2025-12-17,49.0,49.0,Paid,0.0
INV0025561,SUB002350,2025-07-17,44.1,44.1,Paid,10.0
INV0025562,SUB002350,2025-08-17,44.1,44.1,Paid,10.0
INV0025563,SUB002350,2025-09-17,44.1,44.1,Paid,10.0
INV0025564,SUB002350,2025-10-17,44.1,44.1,Paid,10.0
INV0025565,SUB002350,2025-11-17,44.1,0.0,Failed,10.0
INV0025566,SUB002351,2025-02-25,41.65,0.0,Failed,15.0
INV0025567,SUB002351,2025-03-25,41.65,41.65,Paid,15.0
INV0025568,SUB002351,2025-04-25,41.65,41.65,Paid,15.0
INV0025569,SUB002351,2025-05-25,41.65,41.65,Paid,15.0
INV0025570,SUB002351,2025-06-25,41.65,41.65,Paid,15.0
INV0025571,SUB002351,2025-07-25,41.65,41.65,Paid,15.0
INV0025572,SUB002351,2025-08-25,41.65,41.65,Paid,15.0
INV0025573,SUB002351,2025-09-25,41.65,41.65,Paid,15.0
INV0025574,SUB002351,2025-10-25,41.65,41.65,Paid,15.0
INV0025575,SUB002351,2025-11-25,41.65,0.0,Failed,15.0
INV0025576,SUB002351,2025-12-25,41.65,41.65,Paid,15.0
INV0025577,SUB002352,2025-11-25,169.15,0.0,Failed,15.0
INV0025578,SUB002352,2025-12-25,169.15,169.15,Paid,15.0
INV0025579,SUB002353,2024-10-02,764.15,764.15,Paid,15.0
INV0025580,SUB002353,2024-11-02,764.15,764.15,Paid,15.0
INV0025581,SUB002353,2024-12-02,764.15,764.15,Paid,15.0
INV0025582,SUB002353,2025-01-02,764.15,764.15,Paid,15.0
INV0025583,SUB002353,2025-02-02,764.15,764.15,Paid,15.0
INV0025584,SUB002353,2025-03-02,764.15,764.15,Paid,15.0
INV0025585,SUB002353,2025-04-02,764.15,764.15,Paid,15.0
INV0025586,SUB002353,2025-05-02,764.15,0.0,Failed,15.0
INV0025587,SUB002353,2025-06-02,764.15,764.15,Paid,15.0
INV0025588,SUB002353,2025-07-02,764.15,764.15,Paid,15.0
INV0025589,SUB002353,2025-08-02,764.15,764.15,Paid,15.0
INV0025590,SUB002353,2025-09-02,764.15,764.15,Paid,15.0
INV0025591,SUB002353,2025-10-02,764.15,764.15,Paid,15.0
INV0025592,SUB002353,2025-11-02,764.15,764.15,Paid,15.0
INV0025593,SUB002353,2025-12-02,764.15,764.15,Paid,15.0
INV0025594,SUB002354,2025-03-18,46.55,0.0,Refunded,5.0
INV0025595,SUB002354,2025-04-18,46.55,46.55,Paid,5.0
INV0025596,SUB002354,2025-05-18,46.55,46.55,Paid,5.0
INV0025597,SUB002354,2025-06-18,46.55,46.55,Paid,5.0
INV0025598,SUB002354,2025-07-18,46.55,46.55,Paid,5.0
INV0025599,SUB002354,2025-08-18,46.55,46.55,Paid,5.0
INV0025600,SUB002354,2025-09-18,46.55,46.55,Paid,5.0
INV0025601,SUB002354,2025-10-18,46.55,46.55,Paid,5.0
INV0025602,SUB002354,2025-11-18,46.55,46.55,Paid,5.0
INV0025603,SUB002354,2025-12-18,46.55,46.55,Paid,5.0
INV0025604,SUB002355,2025-07-18,189.05,0.0,Failed,5.0
INV0025605,SUB002355,2025-08-18,189.05,189.05,Paid,5.0
INV0025606,SUB002355,2025-09-18,189.05,189.05,Paid,5.0
INV0025607,SUB002355,2025-10-18,189.05,189.05,Paid,5.0
INV0025608,SUB002355,2025-11-18,189.05,0.0,Failed,5.0
INV0025609,SUB002355,2025-12-18,189.05,189.05,Paid,5.0
INV0025610,SUB002356,2025-09-28,49.0,49.0,Paid,0.0
INV0025611,SUB002356,2025-10-28,49.0,49.0,Paid,0.0
INV0025612,SUB002356,2025-11-28,49.0,49.0,Paid,0.0
INV0025613,SUB002356,2025-12-28,49.0,49.0,Paid,0.0
INV0025614,SUB002357,2025-12-28,199.0,199.0,Paid,0.0
INV0025615,SUB002358,2023-11-17,199.0,199.0,Paid,0.0
INV0025616,SUB002358,2023-12-17,199.0,199.0,Paid,0.0
INV0025617,SUB002358,2024-01-17,199.0,199.0,Paid,0.0
INV0025618,SUB002358,2024-02-17,199.0,199.0,Paid,0.0
INV0025619,SUB002358,2024-03-17,199.0,199.0,Paid,0.0
INV0025620,SUB002358,2024-04-17,199.0,199.0,Paid,0.0
INV0025621,SUB002358,2024-05-17,199.0,199.0,Paid,0.0
INV0025622,SUB002358,2024-06-17,199.0,199.0,Paid,0.0
INV0025623,SUB002358,2024-07-17,199.0,199.0,Paid,0.0
INV0025624,SUB002358,2024-08-17,199.0,0.0,Failed,0.0
INV0025625,SUB002358,2024-09-17,199.0,199.0,Paid,0.0
INV0025626,SUB002358,2024-10-17,199.0,199.0,Paid,0.0
INV0025627,SUB002359,2025-11-08,49.0,0.0,Failed,0.0
INV0025628,SUB002359,2025-12-08,49.0,0.0,Failed,0.0
INV0025629,SUB002360,2023-12-24,199.0,199.0,Paid,0.0
INV0025630,SUB002360,2024-01-24,199.0,199.0,Paid,0.0
INV0025631,SUB002360,2024-02-24,199.0,199.0,Paid,0.0
INV0025632,SUB002360,2024-03-24,199.0,199.0,Paid,0.0
INV0025633,SUB002360,2024-04-24,199.0,199.0,Paid,0.0
INV0025634,SUB002360,2024-05-24,199.0,199.0,Paid,0.0
INV0025635,SUB002360,2024-06-24,199.0,199.0,Paid,0.0
INV0025636,SUB002360,2024-07-24,199.0,0.0,Failed,0.0
INV0025637,SUB002360,2024-08-24,199.0,199.0,Paid,0.0
INV0025638,SUB002360,2024-09-24,199.0,199.0,Paid,0.0
INV0025639,SUB002360,2024-10-24,199.0,199.0,Paid,0.0
INV0025640,SUB002360,2024-11-24,199.0,199.0,Paid,0.0
INV0025641,SUB002360,2024-12-24,199.0,199.0,Paid,0.0
INV0025642,SUB002360,2025-01-24,199.0,199.0,Paid,0.0
INV0025643,SUB002360,2025-02-24,199.0,199.0,Paid,0.0
INV0025644,SUB002360,2025-03-24,199.0,199.0,Paid,0.0
INV0025645,SUB002360,2025-04-24,199.0,199.0,Paid,0.0
INV0025646,SUB002360,2025-05-24,199.0,199.0,Paid,0.0
INV0025647,SUB002360,2025-06-24,199.0,199.0,Paid,0.0
INV0025648,SUB002360,2025-07-24,199.0,199.0,Paid,0.0
INV0025649,SUB002360,2025-08-24,199.0,199.0,Paid,0.0
INV0025650,SUB002360,2025-09-24,199.0,199.0,Paid,0.0
INV0025651,SUB002360,2025-10-24,199.0,199.0,Paid,0.0
INV0025652,SUB002360,2025-11-24,199.0,199.0,Paid,0.0
INV0025653,SUB002360,2025-12-24,199.0,199.0,Paid,0.0
INV0025654,SUB002361,2025-07-16,49.0,49.0,Paid,0.0
INV0025655,SUB002361,2025-08-16,49.0,49.0,Paid,0.0
INV0025656,SUB002361,2025-09-16,49.0,49.0,Paid,0.0
INV0025657,SUB002361,2025-10-16,49.0,49.0,Paid,0.0
INV0025658,SUB002361,2025-11-16,49.0,0.0,Failed,0.0
INV0025659,SUB002361,2025-12-16,49.0,49.0,Paid,0.0
INV0025660,SUB002362,2025-09-24,44.1,44.1,Paid,10.0
INV0025661,SUB002362,2025-10-24,44.1,44.1,Paid,10.0
INV0025662,SUB002362,2025-11-24,44.1,44.1,Paid,10.0
INV0025663,SUB002362,2025-12-24,44.1,44.1,Paid,10.0
INV0025664,SUB002363,2025-04-08,41.65,41.65,Paid,15.0
INV0025665,SUB002363,2025-05-08,41.65,41.65,Paid,15.0
INV0025666,SUB002363,2025-06-08,41.65,41.65,Paid,15.0
INV0025667,SUB002363,2025-07-08,41.65,41.65,Paid,15.0
INV0025668,SUB002363,2025-08-08,41.65,41.65,Paid,15.0
INV0025669,SUB002363,2025-09-08,41.65,41.65,Paid,15.0
INV0025670,SUB002364,2025-09-20,49.0,49.0,Paid,0.0
INV0025671,SUB002364,2025-10-20,49.0,49.0,Paid,0.0
INV0025672,SUB002364,2025-11-20,49.0,49.0,Paid,0.0
INV0025673,SUB002364,2025-12-20,49.0,49.0,Paid,0.0
INV0025674,SUB002365,2023-12-25,49.0,49.0,Paid,0.0
INV0025675,SUB002365,2024-01-25,49.0,49.0,Paid,0.0
INV0025676,SUB002365,2024-02-25,49.0,49.0,Paid,0.0
INV0025677,SUB002365,2024-03-25,49.0,49.0,Paid,0.0
INV0025678,SUB002365,2024-04-25,49.0,49.0,Paid,0.0
INV0025679,SUB002365,2024-05-25,49.0,49.0,Paid,0.0
INV0025680,SUB002365,2024-06-25,49.0,49.0,Paid,0.0
INV0025681,SUB002365,2024-07-25,49.0,49.0,Paid,0.0
INV0025682,SUB002365,2024-08-25,49.0,49.0,Paid,0.0
INV0025683,SUB002365,2024-09-25,49.0,49.0,Paid,0.0
INV0025684,SUB002365,2024-10-25,49.0,49.0,Paid,0.0
INV0025685,SUB002365,2024-11-25,49.0,0.0,Failed,0.0
INV0025686,SUB002365,2024-12-25,49.0,49.0,Paid,0.0
INV0025687,SUB002365,2025-01-25,49.0,49.0,Paid,0.0
INV0025688,SUB002365,2025-02-25,49.0,49.0,Paid,0.0
INV0025689,SUB002365,2025-03-25,49.0,49.0,Paid,0.0
INV0025690,SUB002365,2025-04-25,49.0,0.0,Failed,0.0
INV0025691,SUB002365,2025-05-25,49.0,49.0,Paid,0.0
INV0025692,SUB002365,2025-06-25,49.0,49.0,Paid,0.0
INV0025693,SUB002365,2025-07-25,49.0,49.0,Paid,0.0
INV0025694,SUB002366,2024-12-29,149.25,149.25,Paid,25.0
INV0025695,SUB002366,2025-01-29,149.25,149.25,Paid,25.0
INV0025696,SUB002366,2025-02-28,149.25,149.25,Paid,25.0
INV0025697,SUB002366,2025-03-28,149.25,149.25,Paid,25.0
INV0025698,SUB002366,2025-04-28,149.25,149.25,Paid,25.0
INV0025699,SUB002366,2025-05-28,149.25,149.25,Paid,25.0
INV0025700,SUB002366,2025-06-28,149.25,149.25,Paid,25.0
INV0025701,SUB002366,2025-07-28,149.25,149.25,Paid,25.0
INV0025702,SUB002366,2025-08-28,149.25,149.25,Paid,25.0
INV0025703,SUB002366,2025-09-28,149.25,149.25,Paid,25.0
INV0025704,SUB002366,2025-10-28,149.25,149.25,Paid,25.0
INV0025705,SUB002366,2025-11-28,149.25,149.25,Paid,25.0
INV0025706,SUB002366,2025-12-28,149.25,149.25,Paid,25.0
INV0025707,SUB002367,2025-08-29,674.25,674.25,Paid,25.0
INV0025708,SUB002367,2025-09-29,674.25,674.25,Paid,25.0
INV0025709,SUB002367,2025-10-29,674.25,674.25,Paid,25.0
INV0025710,SUB002367,2025-11-29,674.25,674.25,Paid,25.0
INV0025711,SUB002367,2025-12-29,674.25,674.25,Paid,25.0
INV0025712,SUB002368,2024-09-05,199.0,199.0,Paid,0.0
INV0025713,SUB002368,2024-10-05,199.0,199.0,Paid,0.0
INV0025714,SUB002368,2024-11-05,199.0,199.0,Paid,0.0
INV0025715,SUB002368,2024-12-05,199.0,199.0,Paid,0.0
INV0025716,SUB002368,2025-01-05,199.0,199.0,Paid,0.0
INV0025717,SUB002368,2025-02-05,199.0,199.0,Paid,0.0
INV0025718,SUB002368,2025-03-05,199.0,199.0,Paid,0.0
INV0025719,SUB002368,2025-04-05,199.0,199.0,Paid,0.0
INV0025720,SUB002368,2025-05-05,199.0,199.0,Paid,0.0
INV0025721,SUB002368,2025-06-05,199.0,199.0,Paid,0.0
INV0025722,SUB002368,2025-07-05,199.0,199.0,Paid,0.0
INV0025723,SUB002368,2025-08-05,199.0,199.0,Paid,0.0
INV0025724,SUB002368,2025-09-05,199.0,199.0,Paid,0.0
INV0025725,SUB002368,2025-10-05,199.0,199.0,Paid,0.0
INV0025726,SUB002368,2025-11-05,199.0,199.0,Paid,0.0
INV0025727,SUB002368,2025-12-05,199.0,199.0,Paid,0.0
INV0025728,SUB002369,2025-10-13,899.0,0.0,Failed,0.0
INV0025729,SUB002369,2025-11-13,899.0,899.0,Paid,0.0
INV0025730,SUB002369,2025-12-13,899.0,0.0,Refunded,0.0
INV0025731,SUB002370,2025-01-27,49.0,49.0,Paid,0.0
INV0025732,SUB002370,2025-02-27,49.0,49.0,Paid,0.0
INV0025733,SUB002370,2025-03-27,49.0,49.0,Paid,0.0
INV0025734,SUB002370,2025-04-27,49.0,49.0,Paid,0.0
INV0025735,SUB002370,2025-05-27,49.0,49.0,Paid,0.0
INV0025736,SUB002370,2025-06-27,49.0,49.0,Paid,0.0
INV0025737,SUB002370,2025-07-27,49.0,49.0,Paid,0.0
INV0025738,SUB002370,2025-08-27,49.0,49.0,Paid,0.0
INV0025739,SUB002370,2025-09-27,49.0,49.0,Paid,0.0
INV0025740,SUB002370,2025-10-27,49.0,49.0,Paid,0.0
INV0025741,SUB002370,2025-11-27,49.0,49.0,Paid,0.0
INV0025742,SUB002370,2025-12-27,49.0,49.0,Paid,0.0
INV0025743,SUB002371,2025-10-09,41.65,41.65,Paid,15.0
INV0025744,SUB002371,2025-11-09,41.65,41.65,Paid,15.0
INV0025745,SUB002371,2025-12-09,41.65,41.65,Paid,15.0
INV0025746,SUB002372,2024-12-10,44.1,44.1,Paid,10.0
INV0025747,SUB002372,2025-01-10,44.1,44.1,Paid,10.0
INV0025748,SUB002372,2025-02-10,44.1,44.1,Paid,10.0
INV0025749,SUB002372,2025-03-10,44.1,44.1,Paid,10.0
INV0025750,SUB002372,2025-04-10,44.1,44.1,Paid,10.0
INV0025751,SUB002372,2025-05-10,44.1,44.1,Paid,10.0
INV0025752,SUB002372,2025-06-10,44.1,44.1,Paid,10.0
INV0025753,SUB002372,2025-07-10,44.1,44.1,Paid,10.0
INV0025754,SUB002372,2025-08-10,44.1,44.1,Paid,10.0
INV0025755,SUB002372,2025-09-10,44.1,44.1,Paid,10.0
INV0025756,SUB002372,2025-10-10,44.1,44.1,Paid,10.0
INV0025757,SUB002372,2025-11-10,44.1,44.1,Paid,10.0
INV0025758,SUB002372,2025-12-10,44.1,44.1,Paid,10.0
INV0025759,SUB002373,2025-04-30,49.0,49.0,Paid,0.0
INV0025760,SUB002373,2025-05-30,49.0,49.0,Paid,0.0
INV0025761,SUB002373,2025-06-30,49.0,49.0,Paid,0.0
INV0025762,SUB002373,2025-07-30,49.0,49.0,Paid,0.0
INV0025763,SUB002373,2025-08-30,49.0,49.0,Paid,0.0
INV0025764,SUB002373,2025-09-30,49.0,49.0,Paid,0.0
INV0025765,SUB002373,2025-10-30,49.0,49.0,Paid,0.0
INV0025766,SUB002373,2025-11-30,49.0,49.0,Paid,0.0
